State,Year,Quarter,District,Registered_Users,YearQuarter
Tamil Nadu,2019,3,Theni,82211,2019-Q3
Tamil Nadu,2019,3,Ranipet,123211,2019-Q3
Tamil Nadu,2019,3,Namakkal,148504,2019-Q3
Tamil Nadu,2019,3,Vellore,171770,2019-Q3
Tamil Nadu,2019,3,Thiruvarur,55010,2019-Q3
Tamil Nadu,2019,4,Tiruchirappalli,299366,2019-Q4
Tamil Nadu,2019,4,Ramanathapuram,80027,2019-Q4
Tamil Nadu,2019,4,Krishnagiri,335178,2019-Q4
Tamil Nadu,2019,4,Cuddalore,216583,2019-Q4
Tamil Nadu,2019,4,Kancheepuram,564806,2019-Q4
Tamil Nadu,2019,4,Tiruppur,427694,2019-Q4
Tamil Nadu,2019,4,Dharmapuri,171677,2019-Q4
Tamil Nadu,2019,4,Thoothukkudi,131336,2019-Q4
Tamil Nadu,2019,4,Thanjavur,181672,2019-Q4
Tamil Nadu,2019,4,Madurai,351234,2019-Q4
Tamil Nadu,2019,4,Tiruvannamalai,202112,2019-Q4
Tamil Nadu,2019,4,Salem,390301,2019-Q4
Tamil Nadu,2019,4,Nagapattinam,87998,2019-Q4
Tamil Nadu,2019,4,Tirupathur,129026,2019-Q4
Tamil Nadu,2019,4,Ariyalur,52294,2019-Q4
Tamil Nadu,2019,4,Chennai,1216610,2019-Q4
Tamil Nadu,2019,4,The Nilgiris,69335,2019-Q4
Tamil Nadu,2019,4,Erode,242324,2019-Q4
Tamil Nadu,2019,4,Karur,89726,2019-Q4
Tamil Nadu,2019,4,Kallakkurichi,118948,2019-Q4
Tamil Nadu,2019,4,Viluppuram,157860,2019-Q4
Tamil Nadu,2019,4,Pudukkottai,89251,2019-Q4
Tamil Nadu,2019,4,Perambalur,43804,2019-Q4
Tamil Nadu,2019,4,Coimbatore,767480,2019-Q4
Tamil Nadu,2019,4,Virudhunagar,136782,2019-Q4
Tamil Nadu,2019,4,Dindigul,177010,2019-Q4
Tamil Nadu,2019,4,Sivaganga,92648,2019-Q4
Tamil Nadu,2019,4,Tenkasi,79619,2019-Q4
Tamil Nadu,2019,4,Chengalpattu,829575,2019-Q4
Tamil Nadu,2019,4,Kanniyakumari,147268,2019-Q4
Tamil Nadu,2019,4,Tirunelveli,136178,2019-Q4
Tamil Nadu,2019,4,Thiruvallur,934744,2019-Q4
Tamil Nadu,2019,4,Theni,96179,2019-Q4
Tamil Nadu,2019,4,Ranipet,141642,2019-Q4
Tamil Nadu,2019,4,Namakkal,169515,2019-Q4
Tamil Nadu,2019,4,Vellore,198172,2019-Q4
Tamil Nadu,2019,4,Thiruvarur,64519,2019-Q4
Tamil Nadu,2020,1,Tiruchirappalli,339829,2020-Q1
Tamil Nadu,2020,1,Ramanathapuram,93243,2020-Q1
Tamil Nadu,2020,1,Krishnagiri,379857,2020-Q1
Tamil Nadu,2020,1,Cuddalore,247650,2020-Q1
Tamil Nadu,2020,1,Kancheepuram,626872,2020-Q1
Tamil Nadu,2020,1,Tiruppur,488697,2020-Q1
Tamil Nadu,2020,1,Dharmapuri,194617,2020-Q1
Tamil Nadu,2020,1,Thoothukkudi,152572,2020-Q1
Tamil Nadu,2020,1,Thanjavur,208798,2020-Q1
Tamil Nadu,2020,1,Madurai,402474,2020-Q1
Tamil Nadu,2020,1,Tiruvannamalai,230261,2020-Q1
Tamil Nadu,2020,1,Salem,442045,2020-Q1
Tamil Nadu,2020,1,Nagapattinam,101777,2020-Q1
Tamil Nadu,2020,1,Tirupathur,148648,2020-Q1
Tamil Nadu,2020,1,Ariyalur,60040,2020-Q1
Tamil Nadu,2020,1,Chennai,1340762,2020-Q1
Tamil Nadu,2020,1,The Nilgiris,80235,2020-Q1
Tamil Nadu,2020,1,Erode,279035,2020-Q1
Tamil Nadu,2020,1,Karur,102936,2020-Q1
Tamil Nadu,2020,1,Kallakkurichi,138096,2020-Q1
Tamil Nadu,2020,1,Viluppuram,181301,2020-Q1
Tamil Nadu,2020,1,Pudukkottai,103610,2020-Q1
Tamil Nadu,2020,1,Perambalur,50493,2020-Q1
Tamil Nadu,2020,1,Coimbatore,868832,2020-Q1
Tamil Nadu,2020,1,Virudhunagar,158388,2020-Q1
Tamil Nadu,2020,1,Dindigul,204661,2020-Q1
Tamil Nadu,2020,1,Sivaganga,106993,2020-Q1
Tamil Nadu,2020,1,Tenkasi,92142,2020-Q1
Tamil Nadu,2020,1,Chengalpattu,912587,2020-Q1
Tamil Nadu,2020,1,Kanniyakumari,171611,2020-Q1
Tamil Nadu,2020,1,Tirunelveli,158258,2020-Q1
Tamil Nadu,2020,1,Thiruvallur,1041642,2020-Q1
Tamil Nadu,2020,1,Theni,111186,2020-Q1
Tamil Nadu,2020,1,Ranipet,160257,2020-Q1
Tamil Nadu,2020,1,Namakkal,191510,2020-Q1
Tamil Nadu,2020,1,Vellore,225181,2020-Q1
Tamil Nadu,2020,1,Thiruvarur,75272,2020-Q1
Tamil Nadu,2020,2,Tiruchirappalli,383178,2020-Q2
Tamil Nadu,2020,2,Ramanathapuram,111008,2020-Q2
Tamil Nadu,2020,2,Krishnagiri,424184,2020-Q2
Tamil Nadu,2020,2,Cuddalore,283455,2020-Q2
Tamil Nadu,2020,2,Kancheepuram,678899,2020-Q2
Tamil Nadu,2020,2,Tiruppur,550609,2020-Q2
Tamil Nadu,2020,2,Dharmapuri,221016,2020-Q2
Tamil Nadu,2020,2,Thoothukkudi,176731,2020-Q2
Tamil Nadu,2020,2,Thanjavur,240366,2020-Q2
Tamil Nadu,2020,2,Madurai,456527,2020-Q2
Tamil Nadu,2020,2,Tiruvannamalai,264353,2020-Q2
Tamil Nadu,2020,2,Salem,499360,2020-Q2
Tamil Nadu,2020,2,Nagapattinam,119011,2020-Q2
Tamil Nadu,2020,2,Tirupathur,170574,2020-Q2
Tamil Nadu,2020,2,Ariyalur,70530,2020-Q2
Tamil Nadu,2020,2,Chennai,1436722,2020-Q2
Tamil Nadu,2020,2,The Nilgiris,93246,2020-Q2
Tamil Nadu,2020,2,Erode,317681,2020-Q2
Tamil Nadu,2020,2,Karur,118636,2020-Q2
Tamil Nadu,2020,2,Kallakkurichi,160550,2020-Q2
Tamil Nadu,2020,2,Viluppuram,206170,2020-Q2
Tamil Nadu,2020,2,Pudukkottai,122447,2020-Q2
Tamil Nadu,2020,2,Perambalur,58963,2020-Q2
Tamil Nadu,2020,2,Coimbatore,958191,2020-Q2
Tamil Nadu,2020,2,Virudhunagar,184693,2020-Q2
Tamil Nadu,2020,2,Dindigul,236638,2020-Q2
Tamil Nadu,2020,2,Sivaganga,125461,2020-Q2
Tamil Nadu,2020,2,Tenkasi,108499,2020-Q2
Tamil Nadu,2020,2,Chengalpattu,979769,2020-Q2
Tamil Nadu,2020,2,Kanniyakumari,201361,2020-Q2
Tamil Nadu,2020,2,Tirunelveli,182743,2020-Q2
Tamil Nadu,2020,2,Thiruvallur,1140330,2020-Q2
Tamil Nadu,2020,2,Theni,129850,2020-Q2
Tamil Nadu,2020,2,Ranipet,180545,2020-Q2
Tamil Nadu,2020,2,Namakkal,217014,2020-Q2
Tamil Nadu,2020,2,Vellore,252106,2020-Q2
Tamil Nadu,2020,2,Thiruvarur,89370,2020-Q2
Tamil Nadu,2020,3,Tiruchirappalli,433221,2020-Q3
Tamil Nadu,2020,3,Ramanathapuram,127682,2020-Q3
Tamil Nadu,2020,3,Krishnagiri,480568,2020-Q3
Tamil Nadu,2020,3,Cuddalore,323758,2020-Q3
Tamil Nadu,2020,3,Kancheepuram,744437,2020-Q3
Tamil Nadu,2020,3,Tiruppur,625391,2020-Q3
Tamil Nadu,2020,3,Dharmapuri,250927,2020-Q3
Tamil Nadu,2020,3,Thoothukkudi,202127,2020-Q3
Tamil Nadu,2020,3,Thanjavur,275156,2020-Q3
Tamil Nadu,2020,3,Madurai,516447,2020-Q3
Tamil Nadu,2020,3,Tiruvannamalai,299947,2020-Q3
Tamil Nadu,2020,3,Salem,564858,2020-Q3
Tamil Nadu,2020,3,Nagapattinam,136672,2020-Q3
Tamil Nadu,2020,3,Tirupathur,195018,2020-Q3
Tamil Nadu,2020,3,Ariyalur,81288,2020-Q3
Tamil Nadu,2020,3,Chennai,1566152,2020-Q3
Tamil Nadu,2020,3,The Nilgiris,107078,2020-Q3
Tamil Nadu,2020,3,Erode,364107,2020-Q3
Tamil Nadu,2020,3,Karur,136196,2020-Q3
Tamil Nadu,2020,3,Kallakkurichi,186752,2020-Q3
Tamil Nadu,2020,3,Viluppuram,233908,2020-Q3
Tamil Nadu,2020,3,Pudukkottai,142310,2020-Q3
Tamil Nadu,2020,3,Perambalur,68517,2020-Q3
Tamil Nadu,2020,3,Coimbatore,1073680,2020-Q3
Tamil Nadu,2020,3,Virudhunagar,211752,2020-Q3
Tamil Nadu,2020,3,Dindigul,271023,2020-Q3
Tamil Nadu,2020,3,Sivaganga,145227,2020-Q3
Tamil Nadu,2020,3,Tenkasi,125008,2020-Q3
Tamil Nadu,2020,3,Chengalpattu,1064263,2020-Q3
Tamil Nadu,2020,3,Kanniyakumari,232596,2020-Q3
Tamil Nadu,2020,3,Tirunelveli,209034,2020-Q3
Tamil Nadu,2020,3,Thiruvallur,1260923,2020-Q3
Tamil Nadu,2020,3,Theni,150319,2020-Q3
Tamil Nadu,2020,3,Ranipet,203081,2020-Q3
Tamil Nadu,2020,3,Namakkal,246708,2020-Q3
Tamil Nadu,2020,3,Vellore,283896,2020-Q3
Tamil Nadu,2020,3,Thiruvarur,103424,2020-Q3
Tamil Nadu,2020,4,Tiruchirappalli,487716,2020-Q4
Tamil Nadu,2020,4,Ramanathapuram,145999,2020-Q4
Tamil Nadu,2020,4,Krishnagiri,545815,2020-Q4
Tamil Nadu,2020,4,Cuddalore,369293,2020-Q4
Tamil Nadu,2020,4,Kancheepuram,829207,2020-Q4
Tamil Nadu,2020,4,Tiruppur,710489,2020-Q4
Tamil Nadu,2020,4,Dharmapuri,282824,2020-Q4
Tamil Nadu,2020,4,Thoothukkudi,229630,2020-Q4
Tamil Nadu,2020,4,Thanjavur,313862,2020-Q4
Tamil Nadu,2020,4,Madurai,582252,2020-Q4
Tamil Nadu,2020,4,Tiruvannamalai,339997,2020-Q4
Tamil Nadu,2020,4,Salem,638883,2020-Q4
Tamil Nadu,2020,4,Nagapattinam,157944,2020-Q4
Tamil Nadu,2020,4,Tirupathur,222641,2020-Q4
Tamil Nadu,2020,4,Ariyalur,92841,2020-Q4
Tamil Nadu,2020,4,Chennai,1731527,2020-Q4
Tamil Nadu,2020,4,The Nilgiris,122548,2020-Q4
Tamil Nadu,2020,4,Erode,414616,2020-Q4
Tamil Nadu,2020,4,Karur,155208,2020-Q4
Tamil Nadu,2020,4,Kallakkurichi,212502,2020-Q4
Tamil Nadu,2020,4,Viluppuram,265349,2020-Q4
Tamil Nadu,2020,4,Pudukkottai,163394,2020-Q4
Tamil Nadu,2020,4,Perambalur,78324,2020-Q4
Tamil Nadu,2020,4,Coimbatore,1205249,2020-Q4
Tamil Nadu,2020,4,Virudhunagar,241382,2020-Q4
Tamil Nadu,2020,4,Dindigul,307925,2020-Q4
Tamil Nadu,2020,4,Sivaganga,166798,2020-Q4
Tamil Nadu,2020,4,Tenkasi,142862,2020-Q4
Tamil Nadu,2020,4,Chengalpattu,1170720,2020-Q4
Tamil Nadu,2020,4,Kanniyakumari,262708,2020-Q4
Tamil Nadu,2020,4,Tirunelveli,237977,2020-Q4
Tamil Nadu,2020,4,Thiruvallur,1408348,2020-Q4
Tamil Nadu,2020,4,Theni,171990,2020-Q4
Tamil Nadu,2020,4,Ranipet,229732,2020-Q4
Tamil Nadu,2020,4,Namakkal,280271,2020-Q4
Tamil Nadu,2020,4,Vellore,319993,2020-Q4
Tamil Nadu,2020,4,Thiruvarur,118770,2020-Q4
Tamil Nadu,2021,1,Tiruchirappalli,527667,2021-Q1
Tamil Nadu,2021,1,Ramanathapuram,158933,2021-Q1
Tamil Nadu,2021,1,Krishnagiri,592655,2021-Q1
Tamil Nadu,2021,1,Cuddalore,401780,2021-Q1
Tamil Nadu,2021,1,Kancheepuram,895950,2021-Q1
Tamil Nadu,2021,1,Tiruppur,772074,2021-Q1
Tamil Nadu,2021,1,Dharmapuri,306834,2021-Q1
Tamil Nadu,2021,1,Thoothukkudi,249036,2021-Q1
Tamil Nadu,2021,1,Thanjavur,340874,2021-Q1
Tamil Nadu,2021,1,Madurai,630685,2021-Q1
Tamil Nadu,2021,1,Tiruvannamalai,369304,2021-Q1
Tamil Nadu,2021,1,Salem,693137,2021-Q1
Tamil Nadu,2021,1,Nagapattinam,172162,2021-Q1
Tamil Nadu,2021,1,Tirupathur,242300,2021-Q1
Tamil Nadu,2021,1,Ariyalur,101107,2021-Q1
Tamil Nadu,2021,1,Chennai,1865001,2021-Q1
Tamil Nadu,2021,1,The Nilgiris,132909,2021-Q1
Tamil Nadu,2021,1,Erode,449675,2021-Q1
Tamil Nadu,2021,1,Karur,168402,2021-Q1
Tamil Nadu,2021,1,Kallakkurichi,231208,2021-Q1
Tamil Nadu,2021,1,Viluppuram,287910,2021-Q1
Tamil Nadu,2021,1,Pudukkottai,178074,2021-Q1
Tamil Nadu,2021,1,Perambalur,85113,2021-Q1
Tamil Nadu,2021,1,Coimbatore,1304141,2021-Q1
Tamil Nadu,2021,1,Virudhunagar,262406,2021-Q1
Tamil Nadu,2021,1,Dindigul,334350,2021-Q1
Tamil Nadu,2021,1,Sivaganga,181917,2021-Q1
Tamil Nadu,2021,1,Tenkasi,155104,2021-Q1
Tamil Nadu,2021,1,Chengalpattu,1259678,2021-Q1
Tamil Nadu,2021,1,Kanniyakumari,284941,2021-Q1
Tamil Nadu,2021,1,Tirunelveli,258947,2021-Q1
Tamil Nadu,2021,1,Thiruvallur,1522407,2021-Q1
Tamil Nadu,2021,1,Theni,187104,2021-Q1
Tamil Nadu,2021,1,Ranipet,248923,2021-Q1
Tamil Nadu,2021,1,Namakkal,304004,2021-Q1
Tamil Nadu,2021,1,Vellore,346428,2021-Q1
Tamil Nadu,2021,1,Thiruvarur,129468,2021-Q1
Tamil Nadu,2021,2,Tiruchirappalli,565156,2021-Q2
Tamil Nadu,2021,2,Ramanathapuram,170759,2021-Q2
Tamil Nadu,2021,2,Krishnagiri,635191,2021-Q2
Tamil Nadu,2021,2,Cuddalore,430763,2021-Q2
Tamil Nadu,2021,2,Kancheepuram,957182,2021-Q2
Tamil Nadu,2021,2,Tiruppur,828168,2021-Q2
Tamil Nadu,2021,2,Dharmapuri,329355,2021-Q2
Tamil Nadu,2021,2,Thoothukkudi,267294,2021-Q2
Tamil Nadu,2021,2,Thanjavur,365299,2021-Q2
Tamil Nadu,2021,2,Madurai,675035,2021-Q2
Tamil Nadu,2021,2,Tiruvannamalai,396885,2021-Q2
Tamil Nadu,2021,2,Salem,742566,2021-Q2
Tamil Nadu,2021,2,Nagapattinam,184857,2021-Q2
Tamil Nadu,2021,2,Tirupathur,259721,2021-Q2
Tamil Nadu,2021,2,Ariyalur,108556,2021-Q2
Tamil Nadu,2021,2,Chennai,1988355,2021-Q2
Tamil Nadu,2021,2,The Nilgiris,142446,2021-Q2
Tamil Nadu,2021,2,Erode,482323,2021-Q2
Tamil Nadu,2021,2,Karur,181017,2021-Q2
Tamil Nadu,2021,2,Kallakkurichi,248488,2021-Q2
Tamil Nadu,2021,2,Viluppuram,309150,2021-Q2
Tamil Nadu,2021,2,Pudukkottai,191659,2021-Q2
Tamil Nadu,2021,2,Perambalur,91400,2021-Q2
Tamil Nadu,2021,2,Coimbatore,1393621,2021-Q2
Tamil Nadu,2021,2,Virudhunagar,281847,2021-Q2
Tamil Nadu,2021,2,Dindigul,358919,2021-Q2
Tamil Nadu,2021,2,Sivaganga,195549,2021-Q2
Tamil Nadu,2021,2,Tenkasi,166417,2021-Q2
Tamil Nadu,2021,2,Chengalpattu,1344163,2021-Q2
Tamil Nadu,2021,2,Kanniyakumari,305185,2021-Q2
Tamil Nadu,2021,2,Tirunelveli,277572,2021-Q2
Tamil Nadu,2021,2,Thiruvallur,1626966,2021-Q2
Tamil Nadu,2021,2,Theni,200555,2021-Q2
Tamil Nadu,2021,2,Ranipet,266500,2021-Q2
Tamil Nadu,2021,2,Namakkal,326094,2021-Q2
Tamil Nadu,2021,2,Vellore,370600,2021-Q2
Tamil Nadu,2021,2,Thiruvarur,138929,2021-Q2
Tamil Nadu,2021,3,Tiruchirappalli,607438,2021-Q3
Tamil Nadu,2021,3,Ramanathapuram,184592,2021-Q3
Tamil Nadu,2021,3,Krishnagiri,683549,2021-Q3
Tamil Nadu,2021,3,Cuddalore,463831,2021-Q3
Tamil Nadu,2021,3,Kancheepuram,1025651,2021-Q3
Tamil Nadu,2021,3,Tiruppur,891753,2021-Q3
Tamil Nadu,2021,3,Dharmapuri,355076,2021-Q3
Tamil Nadu,2021,3,Thoothukkudi,288108,2021-Q3
Tamil Nadu,2021,3,Thanjavur,392930,2021-Q3
Tamil Nadu,2021,3,Madurai,725021,2021-Q3
Tamil Nadu,2021,3,Tiruvannamalai,428728,2021-Q3
Tamil Nadu,2021,3,Salem,798213,2021-Q3
Tamil Nadu,2021,3,Nagapattinam,199299,2021-Q3
Tamil Nadu,2021,3,Tirupathur,279522,2021-Q3
Tamil Nadu,2021,3,Ariyalur,117383,2021-Q3
Tamil Nadu,2021,3,Chennai,2124347,2021-Q3
Tamil Nadu,2021,3,The Nilgiris,153030,2021-Q3
Tamil Nadu,2021,3,Erode,519095,2021-Q3
Tamil Nadu,2021,3,Karur,195366,2021-Q3
Tamil Nadu,2021,3,Kallakkurichi,268553,2021-Q3
Tamil Nadu,2021,3,Viluppuram,333349,2021-Q3
Tamil Nadu,2021,3,Pudukkottai,207359,2021-Q3
Tamil Nadu,2021,3,Perambalur,98707,2021-Q3
Tamil Nadu,2021,3,Coimbatore,1494350,2021-Q3
Tamil Nadu,2021,3,Virudhunagar,303934,2021-Q3
Tamil Nadu,2021,3,Dindigul,386724,2021-Q3
Tamil Nadu,2021,3,Sivaganga,211419,2021-Q3
Tamil Nadu,2021,3,Tenkasi,179448,2021-Q3
Tamil Nadu,2021,3,Chengalpattu,1438295,2021-Q3
Tamil Nadu,2021,3,Kanniyakumari,327767,2021-Q3
Tamil Nadu,2021,3,Tirunelveli,298663,2021-Q3
Tamil Nadu,2021,3,Thiruvallur,1744228,2021-Q3
Tamil Nadu,2021,3,Theni,215932,2021-Q3
Tamil Nadu,2021,3,Ranipet,286775,2021-Q3
Tamil Nadu,2021,3,Namakkal,351110,2021-Q3
Tamil Nadu,2021,3,Vellore,397837,2021-Q3
Tamil Nadu,2021,3,Thiruvarur,150058,2021-Q3
Tamil Nadu,2021,4,Tiruchirappalli,649095,2021-Q4
Tamil Nadu,2021,4,Ramanathapuram,197871,2021-Q4
Tamil Nadu,2021,4,Krishnagiri,731018,2021-Q4
Tamil Nadu,2021,4,Cuddalore,496175,2021-Q4
Tamil Nadu,2021,4,Kancheepuram,1094222,2021-Q4
Tamil Nadu,2021,4,Tiruppur,954674,2021-Q4
Tamil Nadu,2021,4,Dharmapuri,380374,2021-Q4
Tamil Nadu,2021,4,Thoothukkudi,308403,2021-Q4
Tamil Nadu,2021,4,Thanjavur,419975,2021-Q4
Tamil Nadu,2021,4,Madurai,774490,2021-Q4
Tamil Nadu,2021,4,Tiruvannamalai,459291,2021-Q4
Tamil Nadu,2021,4,Salem,853064,2021-Q4
Tamil Nadu,2021,4,Nagapattinam,213351,2021-Q4
Tamil Nadu,2021,4,Tirupathur,298708,2021-Q4
Tamil Nadu,2021,4,Ariyalur,125914,2021-Q4
Tamil Nadu,2021,4,Chennai,2261346,2021-Q4
Tamil Nadu,2021,4,The Nilgiris,163376,2021-Q4
Tamil Nadu,2021,4,Erode,555089,2021-Q4
Tamil Nadu,2021,4,Karur,209536,2021-Q4
Tamil Nadu,2021,4,Kallakkurichi,287987,2021-Q4
Tamil Nadu,2021,4,Viluppuram,356755,2021-Q4
Tamil Nadu,2021,4,Pudukkottai,222558,2021-Q4
Tamil Nadu,2021,4,Perambalur,105814,2021-Q4
Tamil Nadu,2021,4,Coimbatore,1594082,2021-Q4
Tamil Nadu,2021,4,Virudhunagar,325642,2021-Q4
Tamil Nadu,2021,4,Dindigul,414158,2021-Q4
Tamil Nadu,2021,4,Sivaganga,226759,2021-Q4
Tamil Nadu,2021,4,Tenkasi,192159,2021-Q4
Tamil Nadu,2021,4,Chengalpattu,1532535,2021-Q4
Tamil Nadu,2021,4,Kanniyakumari,350058,2021-Q4
Tamil Nadu,2021,4,Tirunelveli,319265,2021-Q4
Tamil Nadu,2021,4,Thiruvallur,1860992,2021-Q4
Tamil Nadu,2021,4,Theni,231118,2021-Q4
Tamil Nadu,2021,4,Ranipet,306295,2021-Q4
Tamil Nadu,2021,4,Namakkal,375908,2021-Q4
Tamil Nadu,2021,4,Vellore,424585,2021-Q4
Tamil Nadu,2021,4,Thiruvarur,160500,2021-Q4
Tamil Nadu,2022,1,Tiruchirappalli,688562,2022-Q1
Tamil Nadu,2022,1,Ramanathapuram,210698,2022-Q1
Tamil Nadu,2022,1,Krishnagiri,776101,2022-Q1
Tamil Nadu,2022,1,Cuddalore,527223,2022-Q1
Tamil Nadu,2022,1,Kancheepuram,1158719,2022-Q1
Tamil Nadu,2022,1,Tiruppur,1014036,2022-Q1
Tamil Nadu,2022,1,Dharmapuri,404709,2022-Q1
Tamil Nadu,2022,1,Thoothukkudi,327607,2022-Q1
Tamil Nadu,2022,1,Thanjavur,445883,2022-Q1
Tamil Nadu,2022,1,Madurai,820952,2022-Q1
Tamil Nadu,2022,1,Tiruvannamalai,489026,2022-Q1
Tamil Nadu,2022,1,Salem,905104,2022-Q1
Tamil Nadu,2022,1,Nagapattinam,226781,2022-Q1
Tamil Nadu,2022,1,Tirupathur,317064,2022-Q1
Tamil Nadu,2022,1,Ariyalur,134075,2022-Q1
Tamil Nadu,2022,1,Chennai,2388315,2022-Q1
Tamil Nadu,2022,1,The Nilgiris,173188,2022-Q1
Tamil Nadu,2022,1,Erode,589462,2022-Q1
Tamil Nadu,2022,1,Karur,222853,2022-Q1
Tamil Nadu,2022,1,Kallakkurichi,306623,2022-Q1
Tamil Nadu,2022,1,Viluppuram,379264,2022-Q1
Tamil Nadu,2022,1,Pudukkottai,237115,2022-Q1
Tamil Nadu,2022,1,Perambalur,112667,2022-Q1
Tamil Nadu,2022,1,Coimbatore,1687096,2022-Q1
Tamil Nadu,2022,1,Virudhunagar,346363,2022-Q1
Tamil Nadu,2022,1,Dindigul,440072,2022-Q1
Tamil Nadu,2022,1,Sivaganga,241188,2022-Q1
Tamil Nadu,2022,1,Tenkasi,204182,2022-Q1
Tamil Nadu,2022,1,Chengalpattu,1621177,2022-Q1
Tamil Nadu,2022,1,Kanniyakumari,370820,2022-Q1
Tamil Nadu,2022,1,Tirunelveli,338716,2022-Q1
Tamil Nadu,2022,1,Thiruvallur,1970646,2022-Q1
Tamil Nadu,2022,1,Theni,245438,2022-Q1
Tamil Nadu,2022,1,Ranipet,325358,2022-Q1
Tamil Nadu,2022,1,Namakkal,399282,2022-Q1
Tamil Nadu,2022,1,Vellore,449961,2022-Q1
Tamil Nadu,2022,1,Thiruvarur,170694,2022-Q1
Tamil Nadu,2022,2,Tiruchirappalli,725751,2022-Q2
Tamil Nadu,2022,2,Ramanathapuram,222241,2022-Q2
Tamil Nadu,2022,2,Krishnagiri,818552,2022-Q2
Tamil Nadu,2022,2,Cuddalore,556402,2022-Q2
Tamil Nadu,2022,2,Kancheepuram,1220237,2022-Q2
Tamil Nadu,2022,2,Tiruppur,1070480,2022-Q2
Tamil Nadu,2022,2,Dharmapuri,427150,2022-Q2
Tamil Nadu,2022,2,Thoothukkudi,345560,2022-Q2
Tamil Nadu,2022,2,Thanjavur,470070,2022-Q2
Tamil Nadu,2022,2,Madurai,864806,2022-Q2
Tamil Nadu,2022,2,Tiruvannamalai,516276,2022-Q2
Tamil Nadu,2022,2,Salem,954155,2022-Q2
Tamil Nadu,2022,2,Nagapattinam,239174,2022-Q2
Tamil Nadu,2022,2,Tirupathur,334378,2022-Q2
Tamil Nadu,2022,2,Ariyalur,141760,2022-Q2
Tamil Nadu,2022,2,Chennai,2509588,2022-Q2
Tamil Nadu,2022,2,The Nilgiris,182412,2022-Q2
Tamil Nadu,2022,2,Erode,621587,2022-Q2
Tamil Nadu,2022,2,Karur,235178,2022-Q2
Tamil Nadu,2022,2,Kallakkurichi,324021,2022-Q2
Tamil Nadu,2022,2,Viluppuram,400301,2022-Q2
Tamil Nadu,2022,2,Pudukkottai,250443,2022-Q2
Tamil Nadu,2022,2,Perambalur,118807,2022-Q2
Tamil Nadu,2022,2,Coimbatore,1775760,2022-Q2
Tamil Nadu,2022,2,Virudhunagar,365515,2022-Q2
Tamil Nadu,2022,2,Dindigul,464161,2022-Q2
Tamil Nadu,2022,2,Sivaganga,254519,2022-Q2
Tamil Nadu,2022,2,Tenkasi,215290,2022-Q2
Tamil Nadu,2022,2,Chengalpattu,1704864,2022-Q2
Tamil Nadu,2022,2,Kanniyakumari,390775,2022-Q2
Tamil Nadu,2022,2,Tirunelveli,356993,2022-Q2
Tamil Nadu,2022,2,Thiruvallur,2075274,2022-Q2
Tamil Nadu,2022,2,Theni,258803,2022-Q2
Tamil Nadu,2022,2,Ranipet,343090,2022-Q2
Tamil Nadu,2022,2,Namakkal,421279,2022-Q2
Tamil Nadu,2022,2,Vellore,473994,2022-Q2
Tamil Nadu,2022,2,Thiruvarur,180074,2022-Q2
Tamil Nadu,2022,3,Tiruchirappalli,763327,2022-Q3
Tamil Nadu,2022,3,Ramanathapuram,233402,2022-Q3
Tamil Nadu,2022,3,Krishnagiri,862231,2022-Q3
Tamil Nadu,2022,3,Cuddalore,586020,2022-Q3
Tamil Nadu,2022,3,Kancheepuram,1284243,2022-Q3
Tamil Nadu,2022,3,Tiruppur,1128474,2022-Q3
Tamil Nadu,2022,3,Dharmapuri,450260,2022-Q3
Tamil Nadu,2022,3,Thoothukkudi,363372,2022-Q3
Tamil Nadu,2022,3,Thanjavur,494223,2022-Q3
Tamil Nadu,2022,3,Madurai,910111,2022-Q3
Tamil Nadu,2022,3,Tiruvannamalai,543589,2022-Q3
