State,Year,Quarter,District,Registered_Users,YearQuarter
Telangana,2021,3,Karimnagar,524929,2021-Q3
Telangana,2021,3,Bhadradri Kothagudem,409224,2021-Q3
Telangana,2021,4,Hyderabad,4081185,2021-Q4
Telangana,2021,4,Rangareddy,3523496,2021-Q4
Telangana,2021,4,Medchal Malkajgiri,2969740,2021-Q4
Telangana,2021,4,Sangareddy,940845,2021-Q4
Telangana,2021,4,Warangal Urban,753613,2021-Q4
Telangana,2021,4,Nalgonda,641044,2021-Q4
Telangana,2021,4,Khammam,612314,2021-Q4
Telangana,2021,4,Nizamabad,593223,2021-Q4
Telangana,2021,4,Karimnagar,559456,2021-Q4
Telangana,2021,4,Bhadradri Kothagudem,438017,2021-Q4
Telangana,2022,1,Hyderabad,4306136,2022-Q1
Telangana,2022,1,Rangareddy,3722676,2022-Q1
Telangana,2022,1,Medchal Malkajgiri,3138387,2022-Q1
Telangana,2022,1,Sangareddy,997988,2022-Q1
Telangana,2022,1,Warangal Urban,797162,2022-Q1
Telangana,2022,1,Nalgonda,681754,2022-Q1
Telangana,2022,1,Khammam,650223,2022-Q1
Telangana,2022,1,Nizamabad,628661,2022-Q1
Telangana,2022,1,Karimnagar,592752,2022-Q1
Telangana,2022,1,Bhadradri Kothagudem,465349,2022-Q1
Telangana,2022,2,Hyderabad,4519625,2022-Q2
Telangana,2022,2,Rangareddy,3911372,2022-Q2
Telangana,2022,2,Medchal Malkajgiri,3297882,2022-Q2
Telangana,2022,2,Sangareddy,1051378,2022-Q2
Telangana,2022,2,Warangal Urban,838533,2022-Q2
Telangana,2022,2,Nalgonda,719911,2022-Q2
Telangana,2022,2,Khammam,685755,2022-Q2
Telangana,2022,2,Nizamabad,662427,2022-Q2
Telangana,2022,2,Karimnagar,624054,2022-Q2
Telangana,2022,2,Bhadradri Kothagudem,491003,2022-Q2
Telangana,2022,3,Hyderabad,4739891,2022-Q3
Telangana,2022,3,Rangareddy,4105107,2022-Q3
Telangana,2022,3,Medchal Malkajgiri,3463208,2022-Q3
Telangana,2022,3,Sangareddy,1106571,2022-Q3
Telangana,2022,3,Warangal Urban,881363,2022-Q3
Telangana,2022,3,Nalgonda,758377,2022-Q3
Telangana,2022,3,Khammam,721877,2022-Q3
Telangana,2022,3,Nizamabad,697031,2022-Q3
Telangana,2022,3,Karimnagar,656534,2022-Q3
Telangana,2022,3,Bhadradri Kothagudem,517431,2022-Q3
Telangana,2022,4,Hyderabad,4962214,2022-Q4
Telangana,2022,4,Rangareddy,4296707,2022-Q4
Telangana,2022,4,Medchal Malkajgiri,3628619,2022-Q4
Telangana,2022,4,Sangareddy,1159594,2022-Q4
Telangana,2022,4,Warangal Urban,923715,2022-Q4
Telangana,2022,4,Nalgonda,793688,2022-Q4
Telangana,2022,4,Khammam,755705,2022-Q4
Telangana,2022,4,Nizamabad,729287,2022-Q4
Telangana,2022,4,Karimnagar,687385,2022-Q4
Telangana,2022,4,Bhadradri Kothagudem,542203,2022-Q4
Tripura,2018,1,West Tripura,27242,2018-Q1
Tripura,2018,1,South Tripura,5361,2018-Q1
Tripura,2018,1,Sepahijala,4664,2018-Q1
Tripura,2018,1,Gomati,4509,2018-Q1
Tripura,2018,1,North Tripura,4432,2018-Q1
Tripura,2018,1,Dhalai,3448,2018-Q1
Tripura,2018,1,Khowai,3017,2018-Q1
Tripura,2018,1,Unakoti,2484,2018-Q1
Tripura,2018,2,West Tripura,40345,2018-Q2
Tripura,2018,2,South Tripura,8068,2018-Q2
Tripura,2018,2,Sepahijala,7217,2018-Q2
Tripura,2018,2,Gomati,6973,2018-Q2
Tripura,2018,2,North Tripura,6702,2018-Q2
Tripura,2018,2,Dhalai,5549,2018-Q2
Tripura,2018,2,Khowai,4674,2018-Q2
Tripura,2018,2,Unakoti,3841,2018-Q2
Tripura,2018,3,West Tripura,53531,2018-Q3
Tripura,2018,3,South Tripura,12286,2018-Q3
Tripura,2018,3,Sepahijala,10803,2018-Q3
Tripura,2018,3,Gomati,10168,2018-Q3
Tripura,2018,3,North Tripura,9771,2018-Q3
Tripura,2018,3,Dhalai,8039,2018-Q3
Tripura,2018,3,Khowai,6816,2018-Q3
Tripura,2018,3,Unakoti,5460,2018-Q3
Tripura,2018,4,West Tripura,67549,2018-Q4
Tripura,2018,4,South Tripura,16426,2018-Q4
Tripura,2018,4,Sepahijala,14973,2018-Q4
Tripura,2018,4,Gomati,13542,2018-Q4
Tripura,2018,4,North Tripura,13150,2018-Q4
Tripura,2018,4,Dhalai,10877,2018-Q4
Tripura,2018,4,Khowai,9488,2018-Q4
Tripura,2018,4,Unakoti,7260,2018-Q4
Tripura,2019,1,West Tripura,79732,2019-Q1
Tripura,2019,1,South Tripura,19784,2019-Q1
Tripura,2019,1,Sepahijala,18086,2019-Q1
Tripura,2019,1,Gomati,16370,2019-Q1
Tripura,2019,1,North Tripura,15986,2019-Q1
Tripura,2019,1,Dhalai,13219,2019-Q1
Tripura,2019,1,Khowai,11327,2019-Q1
Tripura,2019,1,Unakoti,8750,2019-Q1
Tripura,2019,2,West Tripura,93241,2019-Q2
Tripura,2019,2,South Tripura,23743,2019-Q2
Tripura,2019,2,Sepahijala,21673,2019-Q2
Tripura,2019,2,North Tripura,19505,2019-Q2
Tripura,2019,2,Gomati,19437,2019-Q2
Tripura,2019,2,Dhalai,15893,2019-Q2
Tripura,2019,2,Khowai,13523,2019-Q2
Tripura,2019,2,Unakoti,10629,2019-Q2
Tripura,2019,3,West Tripura,104949,2019-Q3
Tripura,2019,3,South Tripura,26573,2019-Q3
Tripura,2019,3,Sepahijala,24332,2019-Q3
Tripura,2019,3,North Tripura,22522,2019-Q3
Tripura,2019,3,Gomati,21722,2019-Q3
Tripura,2019,3,Dhalai,18140,2019-Q3
Tripura,2019,3,Khowai,15092,2019-Q3
Tripura,2019,3,Unakoti,12126,2019-Q3
Tripura,2019,4,West Tripura,114108,2019-Q4
Tripura,2019,4,South Tripura,29753,2019-Q4
Tripura,2019,4,Sepahijala,27322,2019-Q4
Tripura,2019,4,North Tripura,25703,2019-Q4
Tripura,2019,4,Gomati,24160,2019-Q4
Tripura,2019,4,Dhalai,20609,2019-Q4
Tripura,2019,4,Khowai,16819,2019-Q4
Tripura,2019,4,Unakoti,13824,2019-Q4
Tripura,2020,1,West Tripura,124538,2020-Q1
Tripura,2020,1,South Tripura,32716,2020-Q1
Tripura,2020,1,Sepahijala,30379,2020-Q1
Tripura,2020,1,North Tripura,28648,2020-Q1
Tripura,2020,1,Gomati,26688,2020-Q1
Tripura,2020,1,Dhalai,22808,2020-Q1
Tripura,2020,1,Khowai,18592,2020-Q1
Tripura,2020,1,Unakoti,15593,2020-Q1
Tripura,2020,2,West Tripura,137156,2020-Q2
Tripura,2020,2,South Tripura,36522,2020-Q2
Tripura,2020,2,Sepahijala,35017,2020-Q2
Tripura,2020,2,North Tripura,32851,2020-Q2
Tripura,2020,2,Gomati,30323,2020-Q2
Tripura,2020,2,Dhalai,26043,2020-Q2
Tripura,2020,2,Khowai,20922,2020-Q2
Tripura,2020,2,Unakoti,17832,2020-Q2
Tripura,2020,3,West Tripura,151432,2020-Q3
Tripura,2020,3,South Tripura,40797,2020-Q3
Tripura,2020,3,Sepahijala,39970,2020-Q3
Tripura,2020,3,North Tripura,37284,2020-Q3
Tripura,2020,3,Gomati,34073,2020-Q3
Tripura,2020,3,Dhalai,29515,2020-Q3
Tripura,2020,3,Khowai,23565,2020-Q3
Tripura,2020,3,Unakoti,20095,2020-Q3
Tripura,2020,4,West Tripura,163752,2020-Q4
Tripura,2020,4,South Tripura,43899,2020-Q4
Tripura,2020,4,Sepahijala,43722,2020-Q4
Tripura,2020,4,North Tripura,40886,2020-Q4
Tripura,2020,4,Gomati,37129,2020-Q4
Tripura,2020,4,Dhalai,32210,2020-Q4
Tripura,2020,4,Khowai,25507,2020-Q4
Tripura,2020,4,Unakoti,22005,2020-Q4
Tripura,2021,1,West Tripura,175841,2021-Q1
Tripura,2021,1,South Tripura,47052,2021-Q1
Tripura,2021,1,Sepahijala,46925,2021-Q1
Tripura,2021,1,North Tripura,44051,2021-Q1
Tripura,2021,1,Gomati,39920,2021-Q1
Tripura,2021,1,Dhalai,34747,2021-Q1
Tripura,2021,1,Khowai,27361,2021-Q1
Tripura,2021,1,Unakoti,23739,2021-Q1
Tripura,2021,2,West Tripura,188123,2021-Q2
Tripura,2021,2,Sepahijala,50606,2021-Q2
Tripura,2021,2,South Tripura,50556,2021-Q2
Tripura,2021,2,North Tripura,47392,2021-Q2
Tripura,2021,2,Gomati,42972,2021-Q2
Tripura,2021,2,Dhalai,37460,2021-Q2
Tripura,2021,2,Khowai,29432,2021-Q2
Tripura,2021,2,Unakoti,25612,2021-Q2
Tripura,2021,3,West Tripura,202122,2021-Q3
Tripura,2021,3,Sepahijala,54797,2021-Q3
Tripura,2021,3,South Tripura,54747,2021-Q3
Tripura,2021,3,North Tripura,51321,2021-Q3
Tripura,2021,3,Gomati,46535,2021-Q3
Tripura,2021,3,Dhalai,40679,2021-Q3
Tripura,2021,3,Khowai,31900,2021-Q3
Tripura,2021,3,Unakoti,27828,2021-Q3
Tripura,2021,4,West Tripura,215860,2021-Q4
Tripura,2021,4,Sepahijala,58818,2021-Q4
Tripura,2021,4,South Tripura,58777,2021-Q4
Tripura,2021,4,North Tripura,55009,2021-Q4
Tripura,2021,4,Gomati,49981,2021-Q4
Tripura,2021,4,Dhalai,43705,2021-Q4
Tripura,2021,4,Khowai,34253,2021-Q4
Tripura,2021,4,Unakoti,29889,2021-Q4
Tripura,2022,1,West Tripura,229161,2022-Q1
Tripura,2022,1,Sepahijala,62906,2022-Q1
Tripura,2022,1,South Tripura,62764,2022-Q1
Tripura,2022,1,North Tripura,58694,2022-Q1
Tripura,2022,1,Gomati,53356,2022-Q1
Tripura,2022,1,Dhalai,46680,2022-Q1
Tripura,2022,1,Khowai,36592,2022-Q1
Tripura,2022,1,Unakoti,31971,2022-Q1
Tripura,2022,2,West Tripura,242041,2022-Q2
Tripura,2022,2,Sepahijala,66602,2022-Q2
Tripura,2022,2,South Tripura,66478,2022-Q2
Tripura,2022,2,North Tripura,62140,2022-Q2
Tripura,2022,2,Gomati,56510,2022-Q2
Tripura,2022,2,Dhalai,49424,2022-Q2
Tripura,2022,2,Khowai,38683,2022-Q2
Tripura,2022,2,Unakoti,33904,2022-Q2
Tripura,2022,3,West Tripura,255161,2022-Q3
Tripura,2022,3,Sepahijala,70255,2022-Q3
Tripura,2022,3,South Tripura,70107,2022-Q3
Tripura,2022,3,North Tripura,65452,2022-Q3
Tripura,2022,3,Gomati,59506,2022-Q3
Tripura,2022,3,Dhalai,52074,2022-Q3
Tripura,2022,3,Khowai,40758,2022-Q3
Tripura,2022,3,Unakoti,35830,2022-Q3
Tripura,2022,4,West Tripura,267713,2022-Q4
Tripura,2022,4,Sepahijala,73240,2022-Q4
Tripura,2022,4,South Tripura,73117,2022-Q4
Tripura,2022,4,North Tripura,68352,2022-Q4
Tripura,2022,4,Gomati,62115,2022-Q4
Tripura,2022,4,Dhalai,54280,2022-Q4
Tripura,2022,4,Khowai,42490,2022-Q4
Tripura,2022,4,Unakoti,37434,2022-Q4
Uttar Pradesh,2018,1,Gautam Buddha Nagar,448768,2018-Q1
Uttar Pradesh,2018,1,Lucknow,380070,2018-Q1
Uttar Pradesh,2018,1,Ghaziabad,329683,2018-Q1
Uttar Pradesh,2018,1,Prayagraj,220198,2018-Q1
Uttar Pradesh,2018,1,Kanpur Nagar,208389,2018-Q1
Uttar Pradesh,2018,1,Varanasi,206788,2018-Q1
Uttar Pradesh,2018,1,Agra,148387,2018-Q1
Uttar Pradesh,2018,1,Gorakhpur,132769,2018-Q1
Uttar Pradesh,2018,1,Meerut,123619,2018-Q1
Uttar Pradesh,2018,1,Bareilly,112369,2018-Q1
Uttar Pradesh,2018,2,Gautam Buddha Nagar,586350,2018-Q2
Uttar Pradesh,2018,2,Lucknow,506261,2018-Q2
Uttar Pradesh,2018,2,Ghaziabad,434115,2018-Q2
Uttar Pradesh,2018,2,Prayagraj,297113,2018-Q2
Uttar Pradesh,2018,2,Varanasi,288325,2018-Q2
Uttar Pradesh,2018,2,Kanpur Nagar,285101,2018-Q2
Uttar Pradesh,2018,2,Agra,205298,2018-Q2
Uttar Pradesh,2018,2,Gorakhpur,181126,2018-Q2
Uttar Pradesh,2018,2,Meerut,167212,2018-Q2
Uttar Pradesh,2018,2,Bareilly,152939,2018-Q2
Uttar Pradesh,2018,3,Gautam Buddha Nagar,727480,2018-Q3
Uttar Pradesh,2018,3,Lucknow,620328,2018-Q3
Uttar Pradesh,2018,3,Ghaziabad,538532,2018-Q3
Uttar Pradesh,2018,3,Prayagraj,363743,2018-Q3
Uttar Pradesh,2018,3,Varanasi,352604,2018-Q3
Uttar Pradesh,2018,3,Kanpur Nagar,349250,2018-Q3
Uttar Pradesh,2018,3,Agra,257453,2018-Q3
Uttar Pradesh,2018,3,Gorakhpur,224409,2018-Q3
Uttar Pradesh,2018,3,Meerut,205977,2018-Q3
Uttar Pradesh,2018,3,Bareilly,187467,2018-Q3
Uttar Pradesh,2018,4,Gautam Buddha Nagar,951342,2018-Q4
Uttar Pradesh,2018,4,Lucknow,765152,2018-Q4
Uttar Pradesh,2018,4,Ghaziabad,713372,2018-Q4
Uttar Pradesh,2018,4,Prayagraj,451019,2018-Q4
Uttar Pradesh,2018,4,Varanasi,447144,2018-Q4
Uttar Pradesh,2018,4,Kanpur Nagar,434315,2018-Q4
Uttar Pradesh,2018,4,Agra,322749,2018-Q4
Uttar Pradesh,2018,4,Gorakhpur,279761,2018-Q4
Uttar Pradesh,2018,4,Meerut,258843,2018-Q4
Uttar Pradesh,2018,4,Bareilly,233073,2018-Q4
Uttar Pradesh,2019,1,Gautam Buddha Nagar,1143614,2019-Q1
Uttar Pradesh,2019,1,Lucknow,896208,2019-Q1
Uttar Pradesh,2019,1,Ghaziabad,859583,2019-Q1
Uttar Pradesh,2019,1,Prayagraj,532230,2019-Q1
Uttar Pradesh,2019,1,Varanasi,524667,2019-Q1
Uttar Pradesh,2019,1,Kanpur Nagar,511583,2019-Q1
Uttar Pradesh,2019,1,Agra,392222,2019-Q1
Uttar Pradesh,2019,1,Gorakhpur,336196,2019-Q1
Uttar Pradesh,2019,1,Meerut,311930,2019-Q1
Uttar Pradesh,2019,1,Bareilly,279714,2019-Q1
Uttar Pradesh,2019,2,Gautam Buddha Nagar,1282816,2019-Q2
Uttar Pradesh,2019,2,Lucknow,1011470,2019-Q2
Uttar Pradesh,2019,2,Ghaziabad,975605,2019-Q2
Uttar Pradesh,2019,2,Prayagraj,602739,2019-Q2
Uttar Pradesh,2019,2,Kanpur Nagar,585796,2019-Q2
Uttar Pradesh,2019,2,Varanasi,583444,2019-Q2
Uttar Pradesh,2019,2,Agra,461224,2019-Q2
Uttar Pradesh,2019,2,Gorakhpur,387961,2019-Q2
Uttar Pradesh,2019,2,Meerut,361091,2019-Q2
Uttar Pradesh,2019,2,Bareilly,318597,2019-Q2
Uttar Pradesh,2019,3,Gautam Buddha Nagar,1415905,2019-Q3
Uttar Pradesh,2019,3,Lucknow,1124832,2019-Q3
Uttar Pradesh,2019,3,Ghaziabad,1088568,2019-Q3
Uttar Pradesh,2019,3,Prayagraj,667277,2019-Q3
Uttar Pradesh,2019,3,Kanpur Nagar,655175,2019-Q3
Uttar Pradesh,2019,3,Varanasi,639586,2019-Q3
Uttar Pradesh,2019,3,Agra,530228,2019-Q3
Uttar Pradesh,2019,3,Gorakhpur,434172,2019-Q3
Uttar Pradesh,2019,3,Meerut,408972,2019-Q3
Uttar Pradesh,2019,3,Bareilly,356146,2019-Q3
Uttar Pradesh,2019,4,Gautam Buddha Nagar,1537791,2019-Q4
Uttar Pradesh,2019,4,Lucknow,1221681,2019-Q4
Uttar Pradesh,2019,4,Ghaziabad,1189357,2019-Q4
Uttar Pradesh,2019,4,Prayagraj,738307,2019-Q4
Uttar Pradesh,2019,4,Kanpur Nagar,718251,2019-Q4
Uttar Pradesh,2019,4,Varanasi,706509,2019-Q4
Uttar Pradesh,2019,4,Agra,593453,2019-Q4
Uttar Pradesh,2019,4,Gorakhpur,483523,2019-Q4
Uttar Pradesh,2019,4,Meerut,455353,2019-Q4
Uttar Pradesh,2019,4,Bareilly,398897,2019-Q4
Uttar Pradesh,2020,1,Gautam Buddha Nagar,1656331,2020-Q1
Uttar Pradesh,2020,1,Lucknow,1329098,2020-Q1
Uttar Pradesh,2020,1,Ghaziabad,1296464,2020-Q1
Uttar Pradesh,2020,1,Prayagraj,816436,2020-Q1
Uttar Pradesh,2020,1,Kanpur Nagar,788847,2020-Q1
Uttar Pradesh,2020,1,Varanasi,777234,2020-Q1
Uttar Pradesh,2020,1,Agra,668251,2020-Q1
Uttar Pradesh,2020,1,Gorakhpur,539316,2020-Q1
Uttar Pradesh,2020,1,Meerut,509693,2020-Q1
Uttar Pradesh,2020,1,Bareilly,452872,2020-Q1
Uttar Pradesh,2020,2,Gautam Buddha Nagar,1756163,2020-Q2
Uttar Pradesh,2020,2,Lucknow,1434386,2020-Q2
Uttar Pradesh,2020,2,Ghaziabad,1399514,2020-Q2
Uttar Pradesh,2020,2,Prayagraj,892787,2020-Q2
Uttar Pradesh,2020,2,Kanpur Nagar,864991,2020-Q2
Uttar Pradesh,2020,2,Varanasi,851213,2020-Q2
Uttar Pradesh,2020,2,Agra,746336,2020-Q2
Uttar Pradesh,2020,2,Gorakhpur,600961,2020-Q2
Uttar Pradesh,2020,2,Meerut,566838,2020-Q2
Uttar Pradesh,2020,2,Bareilly,507342,2020-Q2
Uttar Pradesh,2020,3,Gautam Buddha Nagar,1885370,2020-Q3
Uttar Pradesh,2020,3,Lucknow,1551932,2020-Q3
Uttar Pradesh,2020,3,Ghaziabad,1518450,2020-Q3
Uttar Pradesh,2020,3,Prayagraj,974228,2020-Q3
Uttar Pradesh,2020,3,Kanpur Nagar,941379,2020-Q3
Uttar Pradesh,2020,3,Varanasi,927313,2020-Q3
Uttar Pradesh,2020,3,Agra,822893,2020-Q3
Uttar Pradesh,2020,3,Gorakhpur,661272,2020-Q3
Uttar Pradesh,2020,3,Meerut,624570,2020-Q3
Uttar Pradesh,2020,3,Bareilly,558821,2020-Q3
Uttar Pradesh,2020,4,Gautam Buddha Nagar,2030178,2020-Q4
Uttar Pradesh,2020,4,Lucknow,1684510,2020-Q4
Uttar Pradesh,2020,4,Ghaziabad,1647330,2020-Q4
Uttar Pradesh,2020,4,Prayagraj,1059982,2020-Q4
Uttar Pradesh,2020,4,Kanpur Nagar,1022768,2020-Q4
Uttar Pradesh,2020,4,Varanasi,1003989,2020-Q4
Uttar Pradesh,2020,4,Agra,900497,2020-Q4
Uttar Pradesh,2020,4,Gorakhpur,722618,2020-Q4
Uttar Pradesh,2020,4,Meerut,686266,2020-Q4
Uttar Pradesh,2020,4,Bareilly,611236,2020-Q4
Uttar Pradesh,2021,1,Gautam Buddha Nagar,2181874,2021-Q1
Uttar Pradesh,2021,1,Lucknow,1813076,2021-Q1
Uttar Pradesh,2021,1,Ghaziabad,1773332,2021-Q1
Uttar Pradesh,2021,1,Prayagraj,1143612,2021-Q1
Uttar Pradesh,2021,1,Kanpur Nagar,1100587,2021-Q1
Uttar Pradesh,2021,1,Varanasi,1079309,2021-Q1
Uttar Pradesh,2021,1,Agra,974389,2021-Q1
Uttar Pradesh,2021,1,Gorakhpur,780306,2021-Q1
Uttar Pradesh,2021,1,Meerut,741901,2021-Q1
Uttar Pradesh,2021,1,Bareilly,662143,2021-Q1
Uttar Pradesh,2021,2,Gautam Buddha Nagar,2329954,2021-Q2
Uttar Pradesh,2021,2,Lucknow,1937173,2021-Q2
Uttar Pradesh,2021,2,Ghaziabad,1895314,2021-Q2
Uttar Pradesh,2021,2,Prayagraj,1225800,2021-Q2
Uttar Pradesh,2021,2,Kanpur Nagar,1176708,2021-Q2
Uttar Pradesh,2021,2,Varanasi,1154661,2021-Q2
Uttar Pradesh,2021,2,Agra,1044788,2021-Q2
Uttar Pradesh,2021,2,Gorakhpur,835887,2021-Q2
Uttar Pradesh,2021,2,Meerut,794314,2021-Q2
Uttar Pradesh,2021,2,Bareilly,710778,2021-Q2
Uttar Pradesh,2021,3,Gautam Buddha Nagar,2496114,2021-Q3
Uttar Pradesh,2021,3,Lucknow,2076033,2021-Q3
Uttar Pradesh,2021,3,Ghaziabad,2031752,2021-Q3
Uttar Pradesh,2021,3,Prayagraj,1320432,2021-Q3
Uttar Pradesh,2021,3,Kanpur Nagar,1263050,2021-Q3
Uttar Pradesh,2021,3,Varanasi,1239725,2021-Q3
Uttar Pradesh,2021,3,Agra,1124720,2021-Q3
Uttar Pradesh,2021,3,Gorakhpur,900171,2021-Q3
Uttar Pradesh,2021,3,Meerut,853246,2021-Q3
Uttar Pradesh,2021,3,Bareilly,766809,2021-Q3
Uttar Pradesh,2021,4,Gautam Buddha Nagar,2664034,2021-Q4
Uttar Pradesh,2021,4,Lucknow,2215886,2021-Q4
Uttar Pradesh,2021,4,Ghaziabad,2169109,2021-Q4
Uttar Pradesh,2021,4,Prayagraj,1414447,2021-Q4
Uttar Pradesh,2021,4,Kanpur Nagar,1349794,2021-Q4
Uttar Pradesh,2021,4,Varanasi,1325315,2021-Q4
Uttar Pradesh,2021,4,Agra,1204274,2021-Q4
Uttar Pradesh,2021,4,Gorakhpur,964667,2021-Q4
Uttar Pradesh,2021,4,Meerut,911852,2021-Q4
Uttar Pradesh,2021,4,Bareilly,821986,2021-Q4
Uttar Pradesh,2022,1,Gautam Buddha Nagar,2822463,2022-Q1
Uttar Pradesh,2022,1,Lucknow,2348173,2022-Q1
Uttar Pradesh,2022,1,Ghaziabad,2298103,2022-Q1
Uttar Pradesh,2022,1,Prayagraj,1504572,2022-Q1
Uttar Pradesh,2022,1,Kanpur Nagar,1431918,2022-Q1
Uttar Pradesh,2022,1,Varanasi,1406056,2022-Q1
Uttar Pradesh,2022,1,Agra,1279852,2022-Q1
Uttar Pradesh,2022,1,Gorakhpur,1027283,2022-Q1
Uttar Pradesh,2022,1,Meerut,967325,2022-Q1
Uttar Pradesh,2022,1,Bareilly,875033,2022-Q1
Uttar Pradesh,2022,2,Gautam Buddha Nagar,2973360,2022-Q2
Uttar Pradesh,2022,2,Lucknow,2474317,2022-Q2
Uttar Pradesh,2022,2,Ghaziabad,2421605,2022-Q2
Uttar Pradesh,2022,2,Prayagraj,1590032,2022-Q2
Uttar Pradesh,2022,2,Kanpur Nagar,1510491,2022-Q2
Uttar Pradesh,2022,2,Varanasi,1483315,2022-Q2
Uttar Pradesh,2022,2,Agra,1351856,2022-Q2
Uttar Pradesh,2022,2,Gorakhpur,1086399,2022-Q2
Uttar Pradesh,2022,2,Meerut,1020429,2022-Q2
Uttar Pradesh,2022,2,Bareilly,925536,2022-Q2
Uttar Pradesh,2022,3,Gautam Buddha Nagar,3130224,2022-Q3
Uttar Pradesh,2022,3,Lucknow,2604663,2022-Q3
Uttar Pradesh,2022,3,Ghaziabad,2549377,2022-Q3
Uttar Pradesh,2022,3,Prayagraj,1678668,2022-Q3
Uttar Pradesh,2022,3,Kanpur Nagar,1592126,2022-Q3
Uttar Pradesh,2022,3,Varanasi,1563730,2022-Q3
Uttar Pradesh,2022,3,Agra,1426154,2022-Q3
Uttar Pradesh,2022,3,Gorakhpur,1148103,2022-Q3
Uttar Pradesh,2022,3,Meerut,1075255,2022-Q3
Uttar Pradesh,2022,3,Bareilly,977218,2022-Q3
Uttar Pradesh,2022,4,Gautam Buddha Nagar,3286371,2022-Q4
Uttar Pradesh,2022,4,Lucknow,2734333,2022-Q4
Uttar Pradesh,2022,4,Ghaziabad,2676888,2022-Q4
Uttar Pradesh,2022,4,Prayagraj,1763014,2022-Q4
Uttar Pradesh,2022,4,Kanpur Nagar,1673173,2022-Q4
Uttar Pradesh,2022,4,Varanasi,1641943,2022-Q4
Uttar Pradesh,2022,4,Agra,1497144,2022-Q4
Uttar Pradesh,2022,4,Gorakhpur,1205580,2022-Q4
Uttar Pradesh,2022,4,Meerut,1127324,2022-Q4
Uttar Pradesh,2022,4,Bareilly,1025341,2022-Q4
Uttarakhand,2018,1,Dehradun,147998,2018-Q1
Uttarakhand,2018,1,Haridwar,104823,2018-Q1
Uttarakhand,2018,1,Udham Singh Nagar,100236,2018-Q1
Uttarakhand,2018,1,Nainital,49083,2018-Q1
Uttarakhand,2018,1,Pauri Garhwal,20425,2018-Q1
Uttarakhand,2018,1,Tehri Garhwal,13030,2018-Q1
Uttarakhand,2018,1,Almora,11367,2018-Q1
Uttarakhand,2018,1,Pithoragarh,8836,2018-Q1
Uttarakhand,2018,1,Chamoli,7493,2018-Q1
Uttarakhand,2018,1,Uttarkashi,5816,2018-Q1
Uttarakhand,2018,2,Dehradun,198296,2018-Q2
Uttarakhand,2018,2,Haridwar,140718,2018-Q2
Uttarakhand,2018,2,Udham Singh Nagar,132549,2018-Q2
Uttarakhand,2018,2,Nainital,65142,2018-Q2
Uttarakhand,2018,2,Pauri Garhwal,28153,2018-Q2
Uttarakhand,2018,2,Tehri Garhwal,18021,2018-Q2
Uttarakhand,2018,2,Almora,15473,2018-Q2
Uttarakhand,2018,2,Pithoragarh,12486,2018-Q2
Uttarakhand,2018,2,Chamoli,10502,2018-Q2
Uttarakhand,2018,2,Uttarkashi,8227,2018-Q2
Uttarakhand,2018,3,Dehradun,246477,2018-Q3
Uttarakhand,2018,3,Haridwar,174526,2018-Q3
Uttarakhand,2018,3,Udham Singh Nagar,162754,2018-Q3
Uttarakhand,2018,3,Nainital,79936,2018-Q3
Uttarakhand,2018,3,Pauri Garhwal,36059,2018-Q3
Uttarakhand,2018,3,Tehri Garhwal,23575,2018-Q3
Uttarakhand,2018,3,Almora,20152,2018-Q3
Uttarakhand,2018,3,Pithoragarh,16483,2018-Q3
Uttarakhand,2018,3,Chamoli,14112,2018-Q3
Uttarakhand,2018,3,Uttarkashi,10793,2018-Q3
Uttarakhand,2018,4,Dehradun,306969,2018-Q4
Uttarakhand,2018,4,Haridwar,217634,2018-Q4
Uttarakhand,2018,4,Udham Singh Nagar,200079,2018-Q4
Uttarakhand,2018,4,Nainital,98591,2018-Q4
Uttarakhand,2018,4,Pauri Garhwal,45898,2018-Q4
Uttarakhand,2018,4,Tehri Garhwal,30089,2018-Q4
Uttarakhand,2018,4,Almora,26282,2018-Q4
Uttarakhand,2018,4,Pithoragarh,21378,2018-Q4
Uttarakhand,2018,4,Chamoli,18391,2018-Q4
Uttarakhand,2018,4,Uttarkashi,14114,2018-Q4
Uttarakhand,2019,1,Dehradun,369578,2019-Q1
Uttarakhand,2019,1,Haridwar,262411,2019-Q1
Uttarakhand,2019,1,Udham Singh Nagar,238514,2019-Q1
Uttarakhand,2019,1,Nainital,118824,2019-Q1
Uttarakhand,2019,1,Pauri Garhwal,56173,2019-Q1
Uttarakhand,2019,1,Tehri Garhwal,37689,2019-Q1
Uttarakhand,2019,1,Almora,33092,2019-Q1
Uttarakhand,2019,1,Pithoragarh,26621,2019-Q1
Uttarakhand,2019,1,Chamoli,23274,2019-Q1
Uttarakhand,2019,1,Uttarkashi,17873,2019-Q1
Uttarakhand,2019,2,Dehradun,428353,2019-Q2
Uttarakhand,2019,2,Haridwar,299436,2019-Q2
Uttarakhand,2019,2,Udham Singh Nagar,266958,2019-Q2
Uttarakhand,2019,2,Nainital,137114,2019-Q2
Uttarakhand,2019,2,Pauri Garhwal,65607,2019-Q2
Uttarakhand,2019,2,Tehri Garhwal,45652,2019-Q2
Uttarakhand,2019,2,Almora,39593,2019-Q2
Uttarakhand,2019,2,Pithoragarh,32308,2019-Q2
Uttarakhand,2019,2,Chamoli,28063,2019-Q2
